unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_067,"Pacific, Northeast",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,234.1920153673,234.1920153673,0.0,234.1920153673,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,19651.648417852637,4602259.148266521
HS_067,"Pacific, Northeast",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,46.3154993586,0.0,46.3154993586,0.0,46.3154993586,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,22827.086550132422,1057247.912471365
HS_067,"Pacific, Northeast",High Seas,2019,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,45.259104008,45.2576744264,0.0014295815999999999,45.2576744264,0.0014295815999999999,elasmobranchii,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Elasmobranchii,9292.690797132333,420578.8593015967
HS_067,"Pacific, Northeast",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,20.615099850300002,0.0,20.615099850300002,0.0,20.615099850300002,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,925.4402624666747,19078.04341623834
HS_067,"Pacific, Northeast",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,14.4422173504,14.0730464082,0.3691709422,14.0730464082,0.3691709422,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,34721.19667768202,501451.0690850701
HS_067,"Pacific, Northeast",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,11.8019136371,0.14994273349999998,11.6519709036,0.14994273349999998,11.6519709036,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,1141.3543275066227,13470.16520256351
HS_067,"Pacific, Northeast",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,9.4923856665,1.9001113754,7.5922742911,1.9001113754,7.5922742911,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,39141.35758252625,371544.8616837233
HS_067,"Pacific, Northeast",High Seas,2019,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,5.390235908999999,0.0,5.390235908999999,0.0,5.390235908999999,scombridae,4.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombridae,17432.42421569787,93964.8789883758
HS_067,"Pacific, Northeast",High Seas,2019,Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,5.3885250996,0.0,5.3885250996,0.0,5.3885250996,isurus,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Isurus,35777.08763999664,192785.7347387108
HS_067,"Pacific, Northeast",High Seas,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,5.1379067947,4.4511383345999995,0.6867684601,4.4511383345999995,0.6867684601,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,27321.987305427916,140377.82422126524
HS_067,"Pacific, Northeast",High Seas,2019,Kajikia audax,Striped marlin,Large pelagics (>=90 cm),Tuna & billfishes,2.4566723779,2.4566723779,0.0,2.4566723779,0.0,kajikia audax,4.58,exact_2020_supplement,2020 supplement MeanTL,high,Kajikia audax,45466.06667430095,111695.23013051486
HS_067,"Pacific, Northeast",High Seas,2019,Istiophoridae,Billfishes,Large pelagics (>=90 cm),Tuna & billfishes,1.4220674051,0.2554043463,1.1666630588,0.2554043463,1.1666630588,istiophoridae,4.48,exact_sea_around_us,Sea Around Us exploited organisms,high,Istiophoridae,33696.468277717824,47918.64920472865
HS_067,"Pacific, Northeast",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,0.3566784183,0.3566784183,0.0,0.3566784183,0.0,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,29009.008489223597,10346.887264387546
HS_067,"Pacific, Northeast",High Seas,2019,Alopias,Thresher sharks,Large sharks (>=90 cm),Sharks & rays,0.0168122533,0.0,0.0168122533,0.0,0.0168122533,alopias,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Alopias,35777.08763999664,601.4934597399226
HS_067,"Pacific, Northeast",High Seas,2019,Thunnus orientalis,Pacific bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,0.0030567733,0.0,0.0030567733,0.0,0.0030567733,thunnus orientalis,4.05,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus orientalis,9292.690797132333,28.40564911382983
HS_067,"Pacific, Northeast",High Seas,2019,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,0.0012051393,0.0003138984,0.0008912409,0.0003138984,0.0008912409,carangidae,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Carangidae,9292.690797132333,11.1989868823725
